number,title,body,title_length,body_length,created_at,merged_at,updated_at,closed_at,state,merged,comments,commits,additions,deletions,changed_files,lines_added,lines_deleted,files_added,files_deleted,files_updated,files_modified,directory_num,file_type,language_num,segs_added,segs_deleted,segs_updated,file_developer,change_num,k_coreness,experience,repo
3138,Bump predicates from 3.1.0 to 3.1.2,"Bumps [predicates](https://github.com/assert-rs/predicates-rs) from 3.1.0 to 3.1.2.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/assert-rs/predicates-rs/blob/master/CHANGELOG.md"">predicates's changelog</a>.</em></p>
<blockquote>
<h2>[3.1.2] - 2024-07-25</h2>
<h2>[3.1.1] - 2024-07-25</h2>
<h3>Compatibility</h3>
<ul>
<li>Update MSRV to 1.74</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/9b446044b3450948acef85fb5bdd609f112c254b""><code>9b44604</code></a> chore: Release</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/31556d09f403e5e1a72c5c2bc23891155441b037""><code>31556d0</code></a> chore: Release</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/b87c960670dba8a4f71c753b0cfbc60552c89ec8""><code>b87c960</code></a> docs: Update changelog</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/ce08537d2c5cb43d0142a70bdd1164dd56e2159f""><code>ce08537</code></a> chore(deps): Update Rust Stable to v1.79 (<a href=""https://redirect.github.com/assert-rs/predicates-rs/issues/170"">#170</a>)</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/bb3ed6cebcb2b75fca8c6ba9fc375cb0761383f3""><code>bb3ed6c</code></a> style: Make clippy happy</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/8981e6f97dbb5fc0cbe6ce677f752bb66325340f""><code>8981e6f</code></a> chore(deps): Update Rust Stable to v1.78 (<a href=""https://redirect.github.com/assert-rs/predicates-rs/issues/169"">#169</a>)</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/6732e4504e6dc496706db8532656fcbbbf724fb5""><code>6732e45</code></a> style: Address warnings</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/ed6709ea0d7ff6c907539325524600294610275f""><code>ed6709e</code></a> chore(deps): Update Rust Stable to v1.77 (<a href=""https://redirect.github.com/assert-rs/predicates-rs/issues/168"">#168</a>)</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/60ceafbe06b0c162794839990064787d5870da1b""><code>60ceafb</code></a> Merge pull request <a href=""https://redirect.github.com/assert-rs/predicates-rs/issues/167"">#167</a> from epage/template</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/f9786f8e1d1dea939772df73f74ffcd132a8ae71""><code>f9786f8</code></a> chore: Update from _rust/main template</li>
<li>Additional commits viewable in <a href=""https://github.com/assert-rs/predicates-rs/compare/v3.1.0...v3.1.2"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=predicates&package-manager=cargo&previous-version=3.1.0&new-version=3.1.2)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",35,4542,2024-12-01 03:56:11+00:00,,2024-12-30 19:28:24+00:00,2024-12-30 19:28:23+00:00,closed,False,1,1,3,3,2,3,3,0,0,2,2,0,2,2,0,0,0,0,2,0,0,sharkdp/bat
3139,Bump once_cell from 1.20.1 to 1.20.2,"Bumps [once_cell](https://github.com/matklad/once_cell) from 1.20.1 to 1.20.2.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/matklad/once_cell/blob/master/CHANGELOG.md"">once_cell's changelog</a>.</em></p>
<blockquote>
<h2>1.20.2</h2>
<ul>
<li>Remove <code>portable_atomic</code> from Cargo.lock if it is not, in fact, used: <a href=""https://redirect.github.com/matklad/once_cell/pull/267"">#267</a>
This is a work-around for this cargo bug: <a href=""https://redirect.github.com/rust-lang/cargo/issues/10801"">rust-lang/cargo#10801</a>.</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/matklad/once_cell/commit/4fbd4a53509ca59c8e09efc2ab0a22f21de70f7e""><code>4fbd4a5</code></a> release 1.20.3</li>
<li><a href=""https://github.com/matklad/once_cell/commit/0aef2f86e3b5a7cd7a7b872fb05e381780704538""><code>0aef2f8</code></a> Merge pull request <a href=""https://redirect.github.com/matklad/once_cell/issues/267"">#267</a> from taiki-e/portable-atomic</li>
<li><a href=""https://github.com/matklad/once_cell/commit/cf87ac61f67c63b6c05311a98fd7f6c6650ddb5f""><code>cf87ac6</code></a> Remove &quot;portable-atomic?/require-cas&quot; from race feature</li>
<li>See full diff in <a href=""https://github.com/matklad/once_cell/compare/v1.20.1...v1.20.2"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=once_cell&package-manager=cargo&previous-version=1.20.1&new-version=1.20.2)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",36,3322,2024-12-01 03:56:19+00:00,2024-12-01 04:47:56+00:00,2024-12-01 04:47:56+00:00,2024-12-01 04:47:56+00:00,closed,True,0,1,2,11,1,2,11,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/bat
3140,Bump terminal-colorsaurus from 0.4.4 to 0.4.7,"Bumps [terminal-colorsaurus](https://github.com/bash/terminal-colorsaurus) from 0.4.4 to 0.4.7.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/bash/terminal-colorsaurus/releases"">terminal-colorsaurus's releases</a>.</em></p>
<blockquote>
<h2>0.4.7</h2>
<ul>
<li>🐛 Re-add missing license texts to the published crate
(this was a regression introduced in <code>0.4.5</code>).</li>
</ul>
<h2>0.4.6</h2>
<ul>
<li>🐛 Switch the string terminator back to <code>BEL</code> to work around
and issue in urxvt. Previously this was done only when urxvt
was detected. Unfortunately this detection was not reliable.</li>
</ul>
<h2>0.4.5</h2>
<ul>
<li>✨ Added support for Windows (starting with Windows Terminal v1.22, in preview at the time of writing).</li>
</ul>
<h3>Docs</h3>
<ul>
<li>Included more terminals in terminal survey.</li>
<li>The top level crate docs have been reduced to improve readability.</li>
</ul>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/bash/terminal-colorsaurus/blob/main/changelog.md"">terminal-colorsaurus's changelog</a>.</em></p>
<blockquote>
<h2>0.4.7</h2>
<ul>
<li>🐛 Re-add missing license texts to the published crate
(this was a regression introduced in <code>0.4.5</code>).</li>
<li>✨ Recognize <code>Eterm</code> as unsupported.</li>
</ul>
<h2>0.4.6</h2>
<ul>
<li>🐛 Switch the string terminator back to <code>BEL</code> to work around
and issue in urxvt. Previously this was done only when urxvt
was detected. Unfortunately this detection was not reliable.</li>
</ul>
<h2>0.4.5</h2>
<ul>
<li>✨ Added support for Windows (starting with Windows Terminal v1.22, in preview at the time of writing).</li>
</ul>
<h3>Docs</h3>
<ul>
<li>Included more terminals in terminal survey.</li>
<li>The top level crate docs have been reduced to improve readability.</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/bash/terminal-colorsaurus/commit/4282738fe5c6c3c56ba4f128f265e7c424cc767c""><code>4282738</code></a> 🔖 Bump version to 0.4.7 and update changelog</li>
<li><a href=""https://github.com/bash/terminal-colorsaurus/commit/0fbf2b6e199e3d55c7c36900ebc0b25d573390e8""><code>0fbf2b6</code></a> 🔧 Update Cargo.lock</li>
<li><a href=""https://github.com/bash/terminal-colorsaurus/commit/6dce8f4bf3d11fa5d1c9babb752d6e0fd68ff3c8""><code>6dce8f4</code></a> 📝 Add license texts to individual crates</li>
<li><a href=""https://github.com/bash/terminal-colorsaurus/commit/8c468cca5db9161c3048bf9f65c3bbc15dfa3471""><code>8c468cc</code></a> ✨ Recognize Eterm as unsupported</li>
<li><a href=""https://github.com/bash/terminal-colorsaurus/commit/0454cc43784194bf2995edbd3b2e397723e52acb""><code>0454cc4</code></a> 🔖 Bump version and update changelog</li>
<li><a href=""https://github.com/bash/terminal-colorsaurus/commit/70f65fa23c49c0f73738d9d5a144795c7f183ee2""><code>70f65fa</code></a> 🐛 Always use <code>BEL</code> to terminate OSC queries</li>
<li><a href=""https://github.com/bash/terminal-colorsaurus/commit/4e6cfb5201ac9ec27b5992bf5f06bd31ed133328""><code>4e6cfb5</code></a> 📝 Add neovim to survey</li>
<li><a href=""https://github.com/bash/terminal-colorsaurus/commit/8eb818e66e57ace0da505b09c157e0b5a96028fb""><code>8eb818e</code></a> 📝 Move issues to Wiki</li>
<li><a href=""https://github.com/bash/terminal-colorsaurus/commit/396cceacbda9a25ad3e517eec600f669b277d85c""><code>396ccea</code></a> 📝 Add new issue</li>
<li><a href=""https://github.com/bash/terminal-colorsaurus/commit/d6dcc70a8233e1b1604f489deb43ed43b12bce8d""><code>d6dcc70</code></a> 🔖 Bump version and update changelog</li>
<li>Additional commits viewable in <a href=""https://github.com/bash/terminal-colorsaurus/compare/0.4.4...0.4.7"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=terminal-colorsaurus&package-manager=cargo&previous-version=0.4.4&new-version=0.4.7)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",45,5762,2024-12-01 03:56:33+00:00,2024-12-01 05:00:43+00:00,2024-12-01 05:00:44+00:00,2024-12-01 05:00:44+00:00,closed,True,0,1,46,29,1,46,29,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/bat
3142,Create sparql.sublime-syntax,"Hi,
I just had to create my own Variant of a `.sublime-syntax` for the SPARQL language and thought: Maybe I can submit it here so it helps other people in the future.
Disclaimer: I don't know shit about the sublime-syntax Format, I just used https://github.com/stardog-union/stardog-vsc/blob/0ce931c26529fdaf5c6dd58d91e589bbd6944a1d/stardog-rdf-grammars/syntaxes/sparql.tmLanguage.json (thus the comment because I'm not sure if the licensing applies in this case) merged a bunch of files together after doing some research how includes work, and then used a converter to get the sublime-syntax file out of it.
As I see it, it seems to work rather well even though I'm pretty sure it is not completely compliant with the official https://www.w3.org/TR/sparql11-query/#rQueryUnit grammar specification.

If there are any issues with this file, feel free to nudge me in the right direction.",28,892,2024-12-05 02:21:35+00:00,,2025-01-27 22:43:33+00:00,2025-01-27 22:43:33+00:00,closed,False,2,2,141,0,2,141,0,1,0,1,1,1,2,2,0,0,0,0,2,0,0,sharkdp/bat
3146,Correct and update one readme's translation according to the main english one,,77,0,2024-12-17 10:53:29+00:00,2025-01-27 20:35:23+00:00,2025-01-27 20:36:07+00:00,2025-01-27 20:35:23+00:00,closed,True,0,2,116,63,1,116,63,0,0,1,1,1,1,1,0,0,0,0,1,0,0,sharkdp/bat
3150,[ new ] Add support for Idris 2 programming language,"[Idris 2](https://www.idris-lang.org/) is a pretty big and well-known programming language among purely functional languages supporting dependent types. But it still lacks support by `bat`, and thus by other tools like `delta` and `typst`. I suggest to add support for it with this PR.",52,285,2024-12-24 16:25:16+00:00,2025-01-27 21:00:05+00:00,2025-01-27 21:02:54+00:00,2025-01-27 21:00:05+00:00,closed,True,5,1,227,1,6,227,1,4,0,2,2,3,3,4,0,0,0,0,6,0,0,sharkdp/bat
3154,[CI] fix cargo audit failing to run successfully,"- `cargo audit` failed to run in CI, presumably the `ubuntu-latest` image version changed and no longer has the ``cargo-audit`` crate installed by default
- audit failed due to unsoundness in `anstream`
- upgrading clap to fix that required bumping MSRV from 1.70 to [1.74, released over a year ago](https://blog.rust-lang.org/2023/11/16/Rust-1.74.0.html)",48,357,2024-12-26 19:13:49+00:00,2024-12-30 19:26:22+00:00,2024-12-30 19:26:24+00:00,2024-12-30 19:26:22+00:00,closed,True,1,5,41,24,5,41,24,1,0,4,4,2,4,4,0,0,0,0,5,0,0,sharkdp/bat
3157,Manpage: Fix for OPTIONS consisting of a plain dash,Fixes #3155 ,51,12,2024-12-30 19:13:39+00:00,2025-01-03 06:30:44+00:00,2025-01-03 06:30:46+00:00,2025-01-03 06:30:44+00:00,closed,True,0,1,9,0,2,9,0,0,0,2,2,1,2,2,0,0,0,0,2,0,0,sharkdp/bat
3152,Added patch for puppet syntax highlighting in Markdown code snippets,"Updated the Markdown patch file to add support for puppet syntax highlighting in Markdown code snippets, in response to https://github.com/sharkdp/bat/issues/3148.

Behavior before change:
<img width=""401"" alt=""image"" src=""https://github.com/user-attachments/assets/ca34af32-b97c-4bda-b13f-e7cea14bb3b5"" />

Behavior after change: 
<img width=""447"" alt=""image"" src=""https://github.com/user-attachments/assets/9de8c339-5eae-468a-a236-f08194e53b30"" />
",68,457,2024-12-26 02:14:36+00:00,2024-12-30 19:40:15+00:00,2024-12-30 19:40:15+00:00,2024-12-30 19:40:15+00:00,closed,True,0,2,25,2,2,25,2,0,0,2,2,1,2,2,0,0,0,0,2,0,0,sharkdp/bat
3159,Bump console from 0.15.8 to 0.15.10,"Bumps [console](https://github.com/console-rs/console) from 0.15.8 to 0.15.10.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/console-rs/console/releases"">console's releases</a>.</em></p>
<blockquote>
<h2>0.15.10</h2>
<h2>What's Changed</h2>
<ul>
<li>Remove MSRV badge from README by <a href=""https://github.com/djc""><code>@​djc</code></a> in <a href=""https://redirect.github.com/console-rs/console/pull/228"">console-rs/console#228</a></li>
</ul>
<h2>0.15.9</h2>
<h2>What's Changed</h2>
<ul>
<li>Update dependencies by <a href=""https://github.com/djc""><code>@​djc</code></a> in <a href=""https://redirect.github.com/console-rs/console/pull/227"">console-rs/console#227</a></li>
</ul>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/console-rs/console/blob/main/CHANGELOG.md"">console's changelog</a>.</em></p>
<blockquote>
<h1>Changelog</h1>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/console-rs/console/commit/ddc83cd80f28f4f182994b9616070ef2e468a686""><code>ddc83cd</code></a> Bump version to 0.15.10</li>
<li><a href=""https://github.com/console-rs/console/commit/19f3caf732fbd176dddab2578d44f6af4c63a88c""><code>19f3caf</code></a> Remove MSRV badge from README</li>
<li><a href=""https://github.com/console-rs/console/commit/20d63dc000a508dcb959665eae62573e906fe4fc""><code>20d63dc</code></a> Bump version to 0.15.9</li>
<li><a href=""https://github.com/console-rs/console/commit/f02463b3aee41253dc11f5d20ab4c8fd3a18d265""><code>f02463b</code></a> Switch from lazy_static to once_cell</li>
<li><a href=""https://github.com/console-rs/console/commit/8e89a53891a25e124b012c9a9235dbd427333627""><code>8e89a53</code></a> Upgrade windows-sys to 0.59</li>
<li><a href=""https://github.com/console-rs/console/commit/0baff7a760a34f75c64376f30fb7db03d5447b9d""><code>0baff7a</code></a> Upgrade encode_unicode to 1</li>
<li><a href=""https://github.com/console-rs/console/commit/59ef42d171ab3627ba1180cb10977bfc9a5735b0""><code>59ef42d</code></a> Upgrade unicode-with to 0.2</li>
<li><a href=""https://github.com/console-rs/console/commit/9ae69d577cfef4069e4f70c9e194c0a59cf8a111""><code>9ae69d5</code></a> Bump MSRV to 1.66</li>
<li><a href=""https://github.com/console-rs/console/commit/09be64bf13ab1aa7db3500f2b91858c51f77f2dd""><code>09be64b</code></a> Apply suggestions from clippy 1.83</li>
<li>See full diff in <a href=""https://github.com/console-rs/console/compare/0.15.8...0.15.10"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=console&package-manager=cargo&previous-version=0.15.8&new-version=0.15.10)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",35,4511,2025-01-01 03:24:20+00:00,2025-01-01 03:34:32+00:00,2025-01-01 03:34:33+00:00,2025-01-01 03:34:32+00:00,closed,True,0,1,15,9,2,15,9,0,0,2,2,0,2,2,0,0,0,0,2,0,0,sharkdp/bat
3158,Bump predicates from 3.1.0 to 3.1.3,"Bumps [predicates](https://github.com/assert-rs/predicates-rs) from 3.1.0 to 3.1.3.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/assert-rs/predicates-rs/blob/master/CHANGELOG.md"">predicates's changelog</a>.</em></p>
<blockquote>
<h2>[3.1.3] - 2024-12-19</h2>
<h3>Features</h3>
<ul>
<li>The <code>boxed</code> function is now available for predicates with an <code>Item</code> type that
is not <code>Sized</code>.</li>
</ul>
<h2>[3.1.2] - 2024-07-25</h2>
<h2>[3.1.1] - 2024-07-25</h2>
<h3>Compatibility</h3>
<ul>
<li>Update MSRV to 1.74</li>
</ul>
</blockquote>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/40045bb526b9efd30f12604af2fe0fd95fec4223""><code>40045bb</code></a> chore: Release</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/3480ad7eb8cb48cd90d7afd1dade2a96a2e25395""><code>3480ad7</code></a> docs: Update changelog</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/6db4ca3a7643a0b63f338c238235b2abbd32a74b""><code>6db4ca3</code></a> Merge pull request <a href=""https://redirect.github.com/assert-rs/predicates-rs/issues/180"">#180</a> from marienz/master</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/7cd735b9ed1e43168fc9cbeceafa065c8327ce39""><code>7cd735b</code></a> feat: Implement PredicateBoxExt for <code>?Sized</code></li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/5bd6da7299c872abd06e894c5020f71e24dbd3c0""><code>5bd6da7</code></a> chore(deps): Update Rust Stable to v1.83 (<a href=""https://redirect.github.com/assert-rs/predicates-rs/issues/179"">#179</a>)</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/3a0400e2c5ab8c250d1af468b9f6710c2cc5c04d""><code>3a0400e</code></a> style: Make clippy happy</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/42771977be9439cfba041e7d00183591bfabe98c""><code>4277197</code></a> chore: Update from _rust template</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/dabd07adf7d13615dd7ae90d8093ab6427850c7f""><code>dabd07a</code></a> Merge pull request <a href=""https://redirect.github.com/assert-rs/predicates-rs/issues/26"">#26</a> from futreall/main</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/810013723912ca4faf8fbc87fc2ed25b2a531516""><code>8100137</code></a> Update CONTRIBUTING.md</li>
<li><a href=""https://github.com/assert-rs/predicates-rs/commit/006f98fb3a3e4d4a3054c9fc0ea33906a3e42d44""><code>006f98f</code></a> chore(ci): Report deprecations in the review</li>
<li>Additional commits viewable in <a href=""https://github.com/assert-rs/predicates-rs/compare/v3.1.0...v3.1.3"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=predicates&package-manager=cargo&previous-version=3.1.0&new-version=3.1.3)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)


</details>",35,4685,2024-12-30 19:28:20+00:00,2025-01-01 04:15:10+00:00,2025-01-01 04:15:11+00:00,2025-01-01 04:15:10+00:00,closed,True,0,1,5,5,2,5,5,0,0,2,2,0,2,2,0,0,0,0,2,0,0,sharkdp/bat
