number,title,body,title_length,body_length,created_at,merged_at,updated_at,closed_at,state,merged,comments,commits,additions,deletions,changed_files,lines_added,lines_deleted,files_added,files_deleted,files_updated,files_modified,directory_num,file_type,language_num,segs_added,segs_deleted,segs_updated,file_developer,change_num,k_coreness,experience,repo
181,Refactoring main.rs : remove unused variable (empty_pattern),"I think this PR is  just small code improvement , so I'd go ahead and open a PR, hope you don't mind. 
In main.rs, empty_pattern is used as a default value for pattern.
I think it's better remove empty_pattern and add """" for default pattern. Because it's more clear.",60,268,2017-11-29 03:40:35+00:00,2017-12-03 11:21:11+00:00,2017-12-03 11:21:46+00:00,2017-12-03 11:21:11+00:00,closed,True,5,1,1,2,1,1,2,0,0,1,1,1,1,1,0,0,0,0,1,0,0,sharkdp/fd
182,Add multiple path support,"# Multiple path support
#166 
## Changes

- `fd` allows multiple paths from the command line
- main has been refactored to handle multiple paths
  - No longer makes use of path_display, path_display was never actually used and has been removed
  - Removed redundant logic for absolute paths. `fshelper::absolute_path` does nothing if the path provided is already an absolute path. The only thing that needs to be checked is if the absolute-path flag has been provided.
- `scan` now takes a reference to a vector of `PathBuf`
- Added integration test for multiple files
- Modified `TestEnv` to allow custom directory listings
- Previous hard coded directory structure has been added to tests.rs in the form of static arrays containing each file and directory to be created. This allows for alternative directory structures in integration tests. The symlink is still always created for now.",25,899,2017-11-29 06:07:52+00:00,2017-12-06 22:52:24+00:00,2017-12-08 11:06:48+00:00,2017-12-06 22:52:24+00:00,closed,True,19,17,115,82,7,115,82,0,0,7,7,3,2,2,0,0,0,0,7,0,0,sharkdp/fd
184,bump lazy_static to 1,Signed-off-by: Igor Gnatenko <i.gnatenko.brain@gmail.com>,21,57,2017-11-30 22:46:04+00:00,,2017-12-10 05:47:45+00:00,2017-12-10 05:47:45+00:00,closed,False,6,1,19,6,2,19,6,0,0,2,2,0,2,2,0,0,0,0,2,0,0,sharkdp/fd
185,The -i flag allows a package to be installed without updating.,"The -i flag allows installation of the package when it's not installed. Otherwise cargo-update will just not update the package since it has to be installed to update it.

From the help page for cargo-update:
`    -i, --allow-no-update    Allow for fresh-installing packages `",62,279,2017-12-02 22:19:04+00:00,2017-12-03 10:22:53+00:00,2017-12-03 10:22:53+00:00,2017-12-03 10:22:53+00:00,closed,True,1,1,2,2,1,2,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
186,Show stderr on exec with `rm -i` like `find`,"Hi this fix issue reported in https://github.com/sharkdp/fd/issues/178, cheers",44,78,2017-12-03 21:08:01+00:00,,2017-12-11 12:23:46+00:00,2017-12-10 05:19:49+00:00,closed,False,5,2,29,9,3,29,9,0,0,3,3,3,1,1,0,0,0,0,3,0,0,sharkdp/fd
193,Unify execute_command across platforms,"Fixes #178 by providing an empty stdin, which leads to the command not blocking on input.

To achieve this, I removed the `#[cfg(all(unix))]` implementation of `execute_command` in favor of the simpler `#[cfg(not(unix))]` implementation (which is now used unconditionally). This implementation uses `Command::output`, which by default captures stdout and stderr and provides an empty stdin.

Incidentally, this also fixes an (unreported) bug in the removed `execute_command` implementation: when the command output grew larger than the size of a pipe, a deadlock occured:
* The command was blocked on writing to the filled pipe.
* _fd_ was blocked on waiting for the command to finish.

I'm not entirely sure why we even had the removed `execute_command` to begin with, as using the `Command`'s built-in output capture features seem to work just fine on Unix configurations.",38,882,2017-12-09 02:41:01+00:00,2017-12-10 05:10:49+00:00,2017-12-15 14:32:24+00:00,2017-12-10 05:10:49+00:00,closed,True,7,1,3,73,1,3,73,0,0,1,1,1,1,1,0,0,0,0,1,0,0,sharkdp/fd
187,Deb,This works. But I'm wondering if I should move the installation to the target directory into a `make install` make target that could be reused by other package formats (such as archlinux),3,187,2017-12-05 08:44:47+00:00,2017-12-05 20:11:03+00:00,2022-12-24 05:59:29+00:00,2017-12-05 20:11:03+00:00,closed,True,2,2,71,1,2,71,1,0,0,2,2,1,2,2,0,0,0,0,2,0,0,sharkdp/fd
197,Fix bash_completion path in deb.,Fixes #195 ,32,11,2017-12-11 03:39:16+00:00,2017-12-15 03:26:25+00:00,2017-12-15 03:26:26+00:00,2017-12-15 03:26:26+00:00,closed,True,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,sharkdp/fd
200,Disable cargo fmt check,Disable this for now until we find a better solution.,23,53,2017-12-14 02:31:10+00:00,2017-12-14 03:23:39+00:00,2018-01-01 11:17:37+00:00,2017-12-14 03:23:39+00:00,closed,True,0,2,10,10,2,10,10,0,0,2,2,1,2,2,0,0,0,0,2,0,0,sharkdp/fd
205,Added support for filtering by multiple filetypes and extensions,"#177 #199

### Changes 
You can now specify multiple extension and file type filters by simply adding more `-e` or `-t` options, respectively, as was suggested in the above issues. 

So, to find all files and symlinks with the extension `.c` or `.h`, you could run

```
fd -ec -eh -tf -tl
```
",64,303,2017-12-30 05:40:26+00:00,2018-01-01 11:09:34+00:00,2018-01-01 11:13:05+00:00,2018-01-01 11:09:34+00:00,closed,True,4,4,62,34,5,62,34,0,0,5,5,2,1,1,0,0,0,0,5,0,0,sharkdp/fd
202,Correct exit codes,"#201 

Changing the exit code for ctrl-c to 130 and the code when printing to stdout to 1.",18,92,2017-12-17 18:45:01+00:00,2017-12-18 14:53:35+00:00,2017-12-18 14:53:40+00:00,2017-12-18 14:53:35+00:00,closed,True,2,5,26,23,2,26,23,0,0,2,2,1,2,2,0,0,0,0,2,0,0,sharkdp/fd
206,Routine dependencies update,"It's a trivial task, unless obsoleteness accumulates.

The only actual change I required here was `winapi` 0.2 → 0.3 upgrade.
They've split the API into different namespaces and hid them behind feature flags. As a side-effect, explicit dependency on `kernel32-sys` is no longer required.

This PR is tested and verified to work on both Windows and Linux.",27,359,2017-12-30 14:57:19+00:00,,2017-12-31 12:48:25+00:00,2017-12-30 15:17:31+00:00,closed,False,3,2,78,64,4,78,64,0,0,4,4,1,3,3,0,0,0,0,4,0,0,sharkdp/fd
208,Re-enable code style checks,"This re-enables the `cargo fmt` check. This uses the nightly version of `rustfmt` because the old versions is deprecated now. Consequently, all source code is now formatted according to rustfmt-nightly (which looks much better IMO).",27,232,2018-01-01 14:35:07+00:00,2018-01-01 15:00:33+00:00,2018-01-01 15:01:13+00:00,2018-01-01 15:00:33+00:00,closed,True,0,1,102,146,13,102,146,0,0,13,13,6,2,2,0,0,0,0,13,0,0,sharkdp/fd
207,Routine dependency update,"This is #206 but without the `winapi` part.

Looks like linker errors in [Appveyor](https://ci.appveyor.com/project/sharkdp/fd/build/1.0.330/job/y7av4ojwrjdsf9fu) are related to retep998/winapi-rs#411, but I'm not proficient enough in Windows cross-compiling to solve the issue on my own.",25,290,2017-12-30 16:53:33+00:00,,2017-12-30 17:26:35+00:00,2017-12-30 17:26:34+00:00,closed,False,1,1,49,55,3,49,55,0,0,3,3,1,3,3,0,0,0,0,3,0,0,sharkdp/fd
209,Fix shell completion directories for Ubuntu,"@tmccombs Just fyi.

Where did you get the original paths from? None of them seemed to work for me on Ubuntu (14.04).",43,119,2018-01-02 20:49:13+00:00,2018-01-03 08:10:34+00:00,2018-01-03 08:10:37+00:00,2018-01-03 08:10:34+00:00,closed,True,1,1,3,3,1,3,3,0,0,1,1,1,1,1,0,0,0,0,1,0,0,sharkdp/fd
212,Introduce maximum output buffer size,Closes #191,36,11,2018-01-03 09:03:41+00:00,2018-01-03 09:40:09+00:00,2018-01-03 09:40:56+00:00,2018-01-03 09:40:09+00:00,closed,True,0,1,8,3,2,8,3,0,0,2,2,1,1,1,0,0,0,0,2,0,0,sharkdp/fd
211,Using wants_to_quit to exit the sender as well as the reciever.,"#210 
Adding a conditional for wants_to_quit to the sender thread allows us to exit the sender thread as well as the receiver thread when ctrl-c is received.",63,158,2018-01-03 04:23:42+00:00,2018-01-03 08:26:12+00:00,2018-01-03 16:50:20+00:00,2018-01-03 08:26:12+00:00,closed,True,2,3,25,9,4,25,9,1,0,3,3,1,1,1,0,0,0,0,4,0,0,sharkdp/fd
215,Implement multiple suffixes extension support with tests (#214),"Instead of relying on `Path.extension()`, the path is checked to see if it ends with any of the given extensions. The only quirk was to compare `.ext` to the end of the path instead of `ext`, or else we could have matched wrong files.

I had several ways of doing so in mind, and while not being the *quicket* this one should be the most obvious, and I don't think it's really necessary to micro-optimize here.

I also added a few test cases that should prevent regressions.",63,478,2018-01-08 23:17:06+00:00,2018-02-10 13:18:39+00:00,2018-02-10 13:19:32+00:00,2018-02-10 13:18:39+00:00,closed,True,38,2,39,10,4,39,10,0,0,4,4,2,1,1,0,0,0,0,4,0,0,sharkdp/fd
218,Fix typos,"This fixes few typos: ""distributions"", ""want to"" instead of ""want so"".",9,70,2018-01-10 10:27:52+00:00,2018-01-10 12:02:25+00:00,2018-01-10 16:59:27+00:00,2018-01-10 12:02:25+00:00,closed,True,2,1,2,2,1,2,2,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
223,Add svg screencast,"* replace `*.gif` screencast with `.svg` version
* add simple script to reproduce [asciinema screencast](https://asciinema.org/a/8ppHiyXyiDgRbKJT1sYH4QsCj) 

```
asciinema rec --command=""sh ./screencast.sh""
```

* generated svg version via [svg-term](https://github.com/marionebl/svg-term-cli) 

```
svg-term --cast 8ppHiyXyiDgRbKJT1sYH4QsCj --out screencast.svg --window
```

### Yeah, but why?

* smaller file size `300kb` => `75kb`
* better quality",18,467,2018-01-20 19:52:46+00:00,2018-01-28 11:59:28+00:00,2018-01-28 11:59:32+00:00,2018-01-28 11:59:28+00:00,closed,True,8,14,58,1,3,58,1,2,0,1,1,0,3,3,0,0,0,0,3,0,0,sharkdp/fd
225,Fixing exec hang by disabling ctrl-c handling for exec,#224 ,54,5,2018-01-24 18:50:18+00:00,2018-01-25 06:47:05+00:00,2018-01-25 06:47:05+00:00,2018-01-25 06:47:05+00:00,closed,True,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,sharkdp/fd
226,Allow -exec to work as --exec ,"This will check for the presence of -exec and change it to --exec prior to passing the args to clap to support the request of #221 

There may be some merit to updating the help docs for -e option to ensure it is known that an .xec file extension will require the --extension option instead. But that may not really be needed as .xec files don't really seem to be a common type.",30,380,2018-01-27 23:38:07+00:00,2018-01-29 19:32:47+00:00,2018-01-29 22:38:35+00:00,2018-01-29 19:32:47+00:00,closed,True,23,8,152,18,4,152,18,0,0,4,4,2,1,1,0,0,0,0,4,0,0,sharkdp/fd
228,Small screencast updates,,24,0,2018-01-28 12:56:57+00:00,,2018-01-28 12:58:06+00:00,2018-01-28 12:58:06+00:00,closed,False,0,1,3,58,5,3,58,2,2,1,1,1,3,3,0,0,0,0,5,0,0,sharkdp/fd
229,Small screencast updates,,24,0,2018-01-28 13:03:41+00:00,2018-01-28 14:44:09+00:00,2018-01-28 14:44:12+00:00,2018-01-28 14:44:09+00:00,closed,True,7,1,62,58,5,62,58,2,2,1,1,1,3,3,0,0,0,0,5,0,0,sharkdp/fd
231,Install `rustfmt-nightly` in debug mode in Travis,"This should quicken the build time of the `rustfmt-nightly` binary by a factor of two without impacting the actual runtime, hence reducing the total CI job time by about 3 minutes.",49,180,2018-02-06 14:26:22+00:00,2018-02-07 18:50:11+00:00,2018-02-07 18:50:28+00:00,2018-02-07 18:50:11+00:00,closed,True,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
232,Update README.md,The suggested use of `--ignore` no longer exists (renamed to `--no-ignore`),16,75,2018-02-09 13:36:11+00:00,2018-02-10 13:19:55+00:00,2018-02-10 13:19:59+00:00,2018-02-10 13:19:55+00:00,closed,True,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
233,Implement -F/--fixed-strings/--literal,Closes #157 ,38,12,2018-02-10 14:21:05+00:00,2018-02-10 14:55:07+00:00,2018-02-10 14:55:11+00:00,2018-02-10 14:55:08+00:00,closed,True,0,1,53,3,5,53,3,0,0,5,5,3,3,3,0,0,0,0,5,0,0,sharkdp/fd
236,Update dependencies,"This patch bumps the `ansi_term` and `ignore` dependencies to the next minor version.

As a suggestion, it also includes a dependency status badge in the README.md. Let me know if you want to keep it!",19,202,2018-02-14 03:59:08+00:00,,2018-02-21 06:43:47+00:00,2018-02-21 06:43:42+00:00,closed,False,6,3,27,56,3,27,56,0,0,3,3,0,3,3,0,0,0,0,3,0,0,sharkdp/fd
238,Fixed #234: Suggest --fixed-strings on invalid regexps,"Fixed #234 
Giving suggestion to use `--fixed-strings` in case user passes invalid metacharacters as a regex.

@sharkdp it may be a very dumb solution, I have started giving suggestion to use `--fixed-string` for any value of `ErrorKind` of `regex` library. Please let me know if I need to exclude any specific set of `ErrorKind`. All test cases are passing over this changeset.

Let me know if any test case needs to be added for this.

Plus I have added intellij-idea based editor config directory in .gitignore, so it doesn't annoy other devs in git's unstaging area.

Thanks",54,587,2018-02-18 17:04:38+00:00,2018-02-19 20:17:12+00:00,2018-02-19 20:17:12+00:00,2018-02-19 20:17:12+00:00,closed,True,7,2,7,1,1,7,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,sharkdp/fd
241,Add support for .fdignore files,"- Respect `.fdignore` files
- Do not respect `.ignore` and `.rgignore` files (anymore)

See #156 ",31,100,2018-02-21 20:44:06+00:00,2018-02-21 21:55:28+00:00,2018-03-13 22:02:43+00:00,2018-02-21 21:55:28+00:00,closed,True,2,2,180,122,8,180,122,0,0,8,8,4,4,4,0,0,0,0,8,0,0,sharkdp/fd
239,"README.md: gentoo now has fd ebuild, document it",,48,0,2018-02-19 00:20:11+00:00,2018-02-19 07:38:15+00:00,2018-02-19 07:41:49+00:00,2018-02-19 07:38:15+00:00,closed,True,1,1,6,0,1,6,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
245,Add a installation method for Windows,,37,0,2018-02-23 05:02:56+00:00,2018-02-24 11:06:47+00:00,2018-02-24 11:06:52+00:00,2018-02-24 11:06:47+00:00,closed,True,1,1,5,0,1,5,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
247,Minor speedup for strip_prefix,,30,0,2018-02-24 16:33:16+00:00,2018-02-25 09:26:00+00:00,2018-03-13 22:03:01+00:00,2018-02-25 09:26:00+00:00,closed,True,0,1,15,1,1,15,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,sharkdp/fd
248,Performance improvements,* Rewrite file-type filtering and use it only when needed (5% speedup for searches that do not use file type filtering).,24,120,2018-02-25 10:13:42+00:00,2018-02-25 17:17:12+00:00,2018-03-13 22:02:52+00:00,2018-02-25 17:17:12+00:00,closed,True,0,2,46,40,3,46,40,0,0,3,3,1,1,1,0,0,0,0,3,0,0,sharkdp/fd
249,Optimized version of strip_current_dir,"After working on `strip_current_dir` for a while, I found this nice piece of code in ripgrep's helper module (https://github.com/BurntSushi/ripgrep/blob/f5411b992cb5287e35ceca724651121c0beb3995/src/pathutil.rs#L13-L42)",38,218,2018-02-25 19:05:14+00:00,,2018-07-18 17:24:56+00:00,2018-07-18 17:24:56+00:00,closed,False,0,1,41,11,2,41,11,0,0,2,2,2,1,1,0,0,0,0,2,0,0,sharkdp/fd
251,Skip invalid utf8 filenames,"Curious if the tests will pass on all platforms ...

Edit: ... they do not.",27,77,2018-02-25 22:38:18+00:00,2018-02-26 07:20:32+00:00,2018-02-26 07:20:36+00:00,2018-02-26 07:20:32+00:00,closed,True,0,2,26,0,2,26,0,0,0,2,2,2,1,1,0,0,0,0,2,0,0,sharkdp/fd
254,Update to regex-syntax 0.5,"The new regex 0.2.7 has updated to regex-syntax 0.5, so it seems prudent
to update fd's dependency too, if only to avoid duplication.",26,133,2018-03-08 05:54:50+00:00,2018-03-12 21:11:02+00:00,2018-03-13 22:02:36+00:00,2018-03-12 21:11:02+00:00,closed,True,4,1,37,22,3,37,22,0,0,3,3,1,3,3,0,0,0,0,3,0,0,sharkdp/fd
255,fd on Fedora copr,"I created an rpm package of fd for Fedora
[copr repo](https://copr.fedorainfracloud.org/coprs/keefle/fd/)",17,106,2018-03-11 16:19:44+00:00,2018-03-14 20:12:17+00:00,2018-03-14 20:12:17+00:00,2018-03-14 20:12:17+00:00,closed,True,3,3,7,0,1,7,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,sharkdp/fd
